,epoch,mode,ls1,ls2,acc1,acc2,tls1,tls2,tacc1,tacc2,tlsa,tacca
56,56,edad,0.0,0.0,0.9973199110994901,0.9973199110994901,369.48577880859375,369.48577880859375,0.5085,0.5085,369.48577880859375,0.5085
57,57,edad,0.0,0.0,0.9965681788469081,0.9965681788469081,299.58953857421875,299.58953857421875,0.5088,0.5088,299.58953857421875,0.5088
58,58,edad,0.0,0.0,0.9975160151653811,0.9975160151653811,353.536865234375,353.536865234375,0.5077,0.5077,353.536865234375,0.5077
59,59,edad,0.0,0.0,0.9970584390116355,0.9970584390116355,315.46783447265625,315.46783447265625,0.5075,0.5075,315.46783447265625,0.5075
60,60,edad,0.0,0.0,0.9967969669237808,0.9967969669237808,346.2592468261719,346.2592468261719,0.5086,0.5086,346.2592468261719,0.5086
61,61,edad,0.0,0.0,0.9970911230226174,0.9970911230226174,369.8867492675781,369.8867492675781,0.5088,0.5088,369.8867492675781,0.5088
62,62,edad,0.0,0.0,0.9975160151653811,0.9975160151653811,422.94659423828125,422.94659423828125,0.509,0.509,422.94659423828125,0.509
63,63,edad,0.0,0.0,0.997908223297163,0.997908223297163,366.12652587890625,366.12652587890625,0.5087,0.5087,366.12652587890625,0.5087
64,64,edad,0.0,0.0,0.9974833311543992,0.9974833311543992,365.1164855957031,365.1164855957031,0.5083,0.5083,365.1164855957031,0.5083
65,65,edad,0.0,0.0,0.9973199110994901,0.9973199110994901,390.20989990234375,390.20989990234375,0.509,0.509,390.20989990234375,0.509
66,66,edad,0.0,0.0,0.9974506471434175,0.9974506471434175,416.53668212890625,416.53668212890625,0.5079,0.5079,416.53668212890625,0.5079
67,67,edad,0.0,0.0,0.9967642829127991,0.9967642829127991,354.0155334472656,354.0155334472656,0.5108,0.5108,354.0155334472656,0.5108
68,68,edad,0.0,0.0,0.9976140671983266,0.9976140671983266,474.9899597167969,474.9899597167969,0.5081,0.5081,474.9899597167969,0.5081
69,69,edad,0.0,0.0,0.9978428552751993,0.9978428552751993,454.0042419433594,454.0042419433594,0.5083,0.5083,454.0042419433594,0.5083
70,70,edad,0.0,0.0,0.9982350634069813,0.9982350634069813,398.3497619628906,398.3497619628906,0.5099,0.5099,398.3497619628906,0.5099
71,71,edad,0.0,0.0,0.9982023793959994,0.9982023793959994,413.0390930175781,413.0390930175781,0.5108,0.5108,413.0390930175781,0.5108
72,72,edad,0.0,0.0,0.9975486991763629,0.9975486991763629,401.9178161621094,401.9178161621094,0.5091,0.5091,401.9178161621094,0.5091
73,73,edad,0.0,0.0,0.9974179631324356,0.9974179631324356,402.5350646972656,402.5350646972656,0.5088,0.5088,402.5350646972656,0.5088
74,74,edad,0.0,0.0,0.9979735913191267,0.9979735913191267,416.644287109375,416.644287109375,0.5089,0.5089,416.644287109375,0.5089
75,75,edad,0.0,0.0,0.9975160151653811,0.9975160151653811,422.3059387207031,422.3059387207031,0.5093,0.5093,422.3059387207031,0.5093
76,76,edad,0.0,0.0,0.9981696953850177,0.9981696953850177,491.8322448730469,491.8322448730469,0.5101,0.5101,491.8322448730469,0.5101
77,77,edad,0.0,0.0,0.9983331154399268,0.9983331154399268,435.37249755859375,435.37249755859375,0.5093,0.5093,435.37249755859375,0.5093
78,78,edad,0.0,0.0,0.998300431428945,0.998300431428945,553.4093017578125,553.4093017578125,0.5099,0.5099,553.4093017578125,0.5099
79,79,edad,0.0,0.0,0.998496535494836,0.998496535494836,513.8567504882812,513.8567504882812,0.5094,0.5094,513.8567504882812,0.5094
80,80,edad,0.0,0.0,0.9982677474179631,0.9982677474179631,504.78619384765625,504.78619384765625,0.5095,0.5095,504.78619384765625,0.5095
81,81,edad,0.0,0.0,0.997908223297163,0.997908223297163,484.7181396484375,484.7181396484375,0.5087,0.5087,484.7181396484375,0.5087
82,82,edad,0.0,0.0,0.9977448032422539,0.9977448032422539,587.5557250976562,587.5557250976562,0.5082,0.5082,587.5557250976562,0.5082
83,83,edad,0.0,0.0,0.9984638514838541,0.9984638514838541,490.39520263671875,490.39520263671875,0.5097,0.5097,490.39520263671875,0.5097
84,84,edad,0.0,0.0,0.9979735913191267,0.9979735913191267,508.233154296875,508.233154296875,0.5085,0.5085,508.233154296875,0.5085
85,85,edad,0.0,0.0,0.9980716433520722,0.9980716433520722,549.2753295898438,549.2753295898438,0.5097,0.5097,549.2753295898438,0.5097
86,86,edad,0.0,0.0,0.998104327363054,0.998104327363054,500.2136535644531,500.2136535644531,0.5102,0.5102,500.2136535644531,0.5102
87,87,edad,0.0,0.0,0.9983984834618904,0.9983984834618904,545.6077270507812,545.6077270507812,0.5092,0.5092,545.6077270507812,0.5092
88,88,edad,0.0,0.0,0.9983657994509086,0.9983657994509086,584.4970703125,584.4970703125,0.5089,0.5089,584.4970703125,0.5089
89,89,edad,0.0,0.0,0.998496535494836,0.998496535494836,636.681640625,636.681640625,0.5091,0.5091,636.681640625,0.5091
90,90,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,550.4603881835938,550.4603881835938,0.5089,0.5089,550.4603881835938,0.5089
91,91,edad,0.0,0.0,0.9984638514838541,0.9984638514838541,642.3672485351562,642.3672485351562,0.5088,0.5088,642.3672485351562,0.5088
92,92,edad,0.0,0.0,0.9986926395607268,0.9986926395607268,694.9102172851562,694.9102172851562,0.509,0.509,694.9102172851562,0.509
93,93,edad,0.0,0.0,0.998496535494836,0.998496535494836,632.511474609375,632.511474609375,0.5093,0.5093,632.511474609375,0.5093
94,94,edad,0.0,0.0,0.9986926395607268,0.9986926395607268,723.8378295898438,723.8378295898438,0.5094,0.5094,723.8378295898438,0.5094
95,95,edad,0.0,0.0,0.9988560596156361,0.9988560596156361,642.4161987304688,642.4161987304688,0.5099,0.5099,642.4161987304688,0.5099
96,96,edad,0.0,0.0,0.9984311674728723,0.9984311674728723,615.0631713867188,615.0631713867188,0.5093,0.5093,615.0631713867188,0.5093
97,97,edad,0.0,0.0,0.9984311674728723,0.9984311674728723,740.102294921875,740.102294921875,0.5086,0.5086,740.102294921875,0.5086
98,98,edad,0.0,0.0,0.9980716433520722,0.9980716433520722,666.6524658203125,666.6524658203125,0.5093,0.5093,666.6524658203125,0.5093
99,99,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,592.99609375,592.99609375,0.5099,0.5099,592.99609375,0.5099
100,100,edad,0.0,0.0,0.9983984834618904,0.9983984834618904,564.8833618164062,564.8833618164062,0.5084,0.5084,564.8833618164062,0.5084
101,101,edad,0.0,0.0,0.9982350634069813,0.9982350634069813,661.4441528320312,661.4441528320312,0.5095,0.5095,661.4441528320312,0.5095
102,102,edad,0.0,0.0,0.9983331154399268,0.9983331154399268,605.4544677734375,605.4544677734375,0.5092,0.5092,605.4544677734375,0.5092
103,103,edad,0.0,0.0,0.9985945875277814,0.9985945875277814,632.2174072265625,632.2174072265625,0.5108,0.5108,632.2174072265625,0.5108
104,104,edad,0.0,0.0,0.9988233756046542,0.9988233756046542,626.3399658203125,626.3399658203125,0.5107,0.5107,626.3399658203125,0.5107
105,105,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,626.4356689453125,626.4356689453125,0.5107,0.5107,626.4356689453125,0.5107
106,106,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,626.5521240234375,626.5521240234375,0.5107,0.5107,626.5521240234375,0.5107
107,107,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,626.6994018554688,626.6994018554688,0.5107,0.5107,626.6994018554688,0.5107
108,108,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,626.8917846679688,626.8917846679688,0.5107,0.5107,626.8917846679688,0.5107
109,109,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,627.14013671875,627.14013671875,0.5106,0.5106,627.14013671875,0.5106
110,110,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,627.4622802734375,627.4622802734375,0.5106,0.5106,627.4622802734375,0.5106
111,111,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,627.8781127929688,627.8781127929688,0.5106,0.5106,627.8781127929688,0.5106
112,112,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,628.3952026367188,628.3952026367188,0.5106,0.5106,628.3952026367188,0.5106
113,113,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,629.0133666992188,629.0133666992188,0.5106,0.5106,629.0133666992188,0.5106
114,114,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,629.753173828125,629.753173828125,0.5106,0.5106,629.753173828125,0.5106
115,115,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,630.6110229492188,630.6110229492188,0.5106,0.5106,630.6110229492188,0.5106
116,116,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,631.54248046875,631.54248046875,0.5106,0.5106,631.54248046875,0.5106
117,117,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,629.7498779296875,629.7498779296875,0.5107,0.5107,629.7498779296875,0.5107
118,118,edad,0.0,0.0,0.9981696953850177,0.9981696953850177,682.5795288085938,682.5795288085938,0.5098,0.5098,682.5795288085938,0.5098
119,119,edad,0.0,0.0,0.9981696953850177,0.9981696953850177,631.1238403320312,631.1238403320312,0.5094,0.5094,631.1238403320312,0.5094
120,120,edad,0.0,0.0,0.9986272715387632,0.9986272715387632,635.5248413085938,635.5248413085938,0.5095,0.5095,635.5248413085938,0.5095
121,121,edad,0.0,0.0,0.9985945875277814,0.9985945875277814,623.7891235351562,623.7891235351562,0.5086,0.5086,623.7891235351562,0.5086
122,122,edad,0.0,0.0,0.9981370113740359,0.9981370113740359,668.74072265625,668.74072265625,0.5091,0.5091,668.74072265625,0.5091
123,123,edad,0.0,0.0,0.9985292195058177,0.9985292195058177,590.5584716796875,590.5584716796875,0.51,0.51,590.5584716796875,0.51
124,124,edad,0.0,0.0,0.9982677474179631,0.9982677474179631,591.0315551757812,591.0315551757812,0.5095,0.5095,591.0315551757812,0.5095
125,125,edad,0.0,0.0,0.9988233756046542,0.9988233756046542,736.6898803710938,736.6898803710938,0.5093,0.5093,736.6898803710938,0.5093
126,126,edad,0.0,0.0,0.9987580075826905,0.9987580075826905,661.0418701171875,661.0418701171875,0.5102,0.5102,661.0418701171875,0.5102
127,127,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,687.3829956054688,687.3829956054688,0.5096,0.5096,687.3829956054688,0.5096
128,128,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,687.8510131835938,687.8510131835938,0.5096,0.5096,687.8510131835938,0.5096
129,129,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,688.3204345703125,688.3204345703125,0.5096,0.5096,688.3204345703125,0.5096
130,130,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,688.7623291015625,688.7623291015625,0.5096,0.5096,688.7623291015625,0.5096
131,131,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,689.2225952148438,689.2225952148438,0.5096,0.5096,689.2225952148438,0.5096
132,132,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,689.70068359375,689.70068359375,0.5096,0.5096,689.70068359375,0.5096
133,133,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,690.2160034179688,690.2160034179688,0.5096,0.5096,690.2160034179688,0.5096
134,134,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,721.475830078125,721.475830078125,0.5095,0.5095,721.475830078125,0.5095
135,135,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,721.6697998046875,721.6697998046875,0.5095,0.5095,721.6697998046875,0.5095
136,136,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,721.8836669921875,721.8836669921875,0.5095,0.5095,721.8836669921875,0.5095
137,137,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,722.1005249023438,722.1005249023438,0.5095,0.5095,722.1005249023438,0.5095
138,138,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,722.3340454101562,722.3340454101562,0.5095,0.5095,722.3340454101562,0.5095
139,139,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,722.5653686523438,722.5653686523438,0.5096,0.5096,722.5653686523438,0.5096
140,140,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,722.9325561523438,722.9325561523438,0.5096,0.5096,722.9325561523438,0.5096
141,141,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,723.1387329101562,723.1387329101562,0.5096,0.5096,723.1387329101562,0.5096
142,142,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,723.46435546875,723.46435546875,0.5096,0.5096,723.46435546875,0.5096
143,143,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,723.34326171875,723.34326171875,0.5096,0.5096,723.34326171875,0.5096
144,144,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,723.3571166992188,723.3571166992188,0.5096,0.5096,723.3571166992188,0.5096
145,145,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,724.6285400390625,724.6285400390625,0.5096,0.5096,724.6285400390625,0.5096
146,146,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,724.3856201171875,724.3856201171875,0.5096,0.5096,724.3856201171875,0.5096
147,147,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,772.1268920898438,772.1268920898438,0.5091,0.5091,772.1268920898438,0.5091
148,148,edad,0.0,0.0,0.9982350634069813,0.9982350634069813,718.6304321289062,718.6304321289062,0.5106,0.5106,718.6304321289062,0.5106
149,149,edad,0.0,0.0,0.9984311674728723,0.9984311674728723,752.4024658203125,752.4024658203125,0.5104,0.5104,752.4024658203125,0.5104
150,150,edad,0.0,0.0,0.9985945875277814,0.9985945875277814,608.0642700195312,608.0642700195312,0.5128,0.5128,608.0642700195312,0.5128
151,151,edad,0.0,0.0,0.9985292195058177,0.9985292195058177,626.1497192382812,626.1497192382812,0.5118,0.5118,626.1497192382812,0.5118
152,152,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,682.3302612304688,682.3302612304688,0.5108,0.5108,682.3302612304688,0.5108
153,153,edad,0.0,0.0,0.9986272715387632,0.9986272715387632,685.92626953125,685.92626953125,0.5107,0.5107,685.92626953125,0.5107
154,154,edad,0.0,0.0,0.9986599555497451,0.9986599555497451,745.8339233398438,745.8339233398438,0.5102,0.5102,745.8339233398438,0.5102
155,155,edad,0.0,0.0,0.998496535494836,0.998496535494836,671.3085327148438,671.3085327148438,0.5102,0.5102,671.3085327148438,0.5102
156,156,edad,0.0,0.0,0.9982677474179631,0.9982677474179631,625.8488159179688,625.8488159179688,0.5107,0.5107,625.8488159179688,0.5107
157,157,edad,0.0,0.0,0.9983984834618904,0.9983984834618904,697.837890625,697.837890625,0.5096,0.5096,697.837890625,0.5096
158,158,edad,0.0,0.0,0.9984638514838541,0.9984638514838541,677.0889282226562,677.0889282226562,0.5108,0.5108,677.0889282226562,0.5108
159,159,edad,0.0,0.0,0.998496535494836,0.998496535494836,687.6666870117188,687.6666870117188,0.5112,0.5112,687.6666870117188,0.5112
160,160,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,694.6792602539062,694.6792602539062,0.5113,0.5113,694.6792602539062,0.5113
161,161,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,694.905029296875,694.905029296875,0.5113,0.5113,694.905029296875,0.5113
162,162,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,695.151123046875,695.151123046875,0.5113,0.5113,695.151123046875,0.5113
163,163,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,695.4183349609375,695.4183349609375,0.5113,0.5113,695.4183349609375,0.5113
164,164,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,695.7058715820312,695.7058715820312,0.5113,0.5113,695.7058715820312,0.5113
165,165,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,696.013671875,696.013671875,0.5113,0.5113,696.013671875,0.5113
166,166,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,696.3447265625,696.3447265625,0.5113,0.5113,696.3447265625,0.5113
167,167,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,696.6957397460938,696.6957397460938,0.5112,0.5112,696.6957397460938,0.5112
168,168,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,697.0987548828125,697.0987548828125,0.5112,0.5112,697.0987548828125,0.5112
169,169,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,697.519775390625,697.519775390625,0.5112,0.5112,697.519775390625,0.5112
170,170,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,697.9628295898438,697.9628295898438,0.5112,0.5112,697.9628295898438,0.5112
171,171,edad,0.0,0.0,0.9985619035167996,0.9985619035167996,787.7652587890625,787.7652587890625,0.5081,0.5081,787.7652587890625,0.5081
172,172,edad,0.0,0.0,0.9979735913191267,0.9979735913191267,654.2371826171875,654.2371826171875,0.5103,0.5103,654.2371826171875,0.5103
173,173,edad,0.0,0.0,0.9982023793959994,0.9982023793959994,652.7526245117188,652.7526245117188,0.5092,0.5092,652.7526245117188,0.5092
174,174,edad,0.0,0.0,0.9982023793959994,0.9982023793959994,731.0665283203125,731.0665283203125,0.5095,0.5095,731.0665283203125,0.5095
175,175,edad,0.0,0.0,0.998496535494836,0.998496535494836,761.8622436523438,761.8622436523438,0.5103,0.5103,761.8622436523438,0.5103
176,176,edad,0.0,0.0,0.9986272715387632,0.9986272715387632,699.6967163085938,699.6967163085938,0.5101,0.5101,699.6967163085938,0.5101
177,177,edad,0.0,0.0,0.9987580075826905,0.9987580075826905,864.7808227539062,864.7808227539062,0.509,0.509,864.7808227539062,0.509
178,178,edad,0.0,0.0,0.9988887436266178,0.9988887436266178,803.3965454101562,803.3965454101562,0.5093,0.5093,803.3965454101562,0.5093
179,179,edad,0.0,0.0,0.9988560596156361,0.9988560596156361,813.9898071289062,813.9898071289062,0.5095,0.5095,813.9898071289062,0.5095
180,180,edad,0.0,0.0,0.9987253235717087,0.9987253235717087,809.0630493164062,809.0630493164062,0.5094,0.5094,809.0630493164062,0.5094
181,181,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,931.13037109375,931.13037109375,0.51,0.51,931.13037109375,0.51
182,182,edad,0.0,0.0,0.9985945875277814,0.9985945875277814,857.8319702148438,857.8319702148438,0.5095,0.5095,857.8319702148438,0.5095
183,183,edad,0.0,0.0,0.9986272715387632,0.9986272715387632,780.18798828125,780.18798828125,0.5097,0.5097,780.18798828125,0.5097
184,184,edad,0.0,0.0,0.9987906915936724,0.9987906915936724,838.869873046875,838.869873046875,0.5095,0.5095,838.869873046875,0.5095
185,185,edad,0.0,0.0,0.9986926395607268,0.9986926395607268,787.4010620117188,787.4010620117188,0.5094,0.5094,787.4010620117188,0.5094
186,186,edad,0.0,0.0,0.9985292195058177,0.9985292195058177,897.3723754882812,897.3723754882812,0.5085,0.5085,897.3723754882812,0.5085
187,187,edad,0.0,0.0,0.9984311674728723,0.9984311674728723,1033.21923828125,1033.21923828125,0.5094,0.5094,1033.21923828125,0.5094
188,188,edad,0.0,0.0,0.9989214276375997,0.9989214276375997,985.1123046875,985.1123046875,0.5096,0.5096,985.1123046875,0.5096
189,189,edad,0.0,0.0,0.9986926395607268,0.9986926395607268,883.7147827148438,883.7147827148438,0.5093,0.5093,883.7147827148438,0.5093
190,190,edad,0.0,0.0,0.9987580075826905,0.9987580075826905,977.4188232421875,977.4188232421875,0.5094,0.5094,977.4188232421875,0.5094
191,191,edad,0.0,0.0,0.999052163681527,0.999052163681527,1103.86962890625,1103.86962890625,0.5098,0.5098,1103.86962890625,0.5098
192,192,edad,0.0,0.0,0.9988233756046542,0.9988233756046542,992.2681884765625,992.2681884765625,0.5099,0.5099,992.2681884765625,0.5099
193,193,edad,0.0,0.0,0.9986272715387632,0.9986272715387632,1006.6633911132812,1006.6633911132812,0.5099,0.5099,1006.6633911132812,0.5099
